base,id_formula,idcolor,descripcion,formula_1l
PASTEL,225358,COL N175-3,COL N175-3,B=9.3 | C=0.4 | F=0.9
PASTEL,225365,SW 7570,SW 7570,L=12.8
PASTEL,225380,8547-M,8547-m Monti-Testa,B=1.5 | C=4.8 | F=0.7
PASTEL,225386,SW 9101,SW 9101,C=8.9 | I=1.9 | L=8.9
PASTEL,225407,SW 2108,SW 2108,B=10 | C=3.1 | D=0.8
PASTEL,225408,7938-M,7938-M,C=14 | L=3
PASTEL,225409,ALB 50BG74/020,ALB 50BG74/020,B=1.5
PASTEL,225430,SW 6505,SW 6505,B=0.5 | E=2.5 | L=2.5
PASTEL,225442,SW 7541,SW 7541,B=2.3 | C=6.5 | I=0.3
PASTEL,225443,ALB 82YR83/056 S2000,ALB 82YR83/056,AXX=0.4 | R=0.3
PASTEL,225452,ALB 70GY74/173,ALB 70GY74/173,C=4 | D=3.8
PASTEL,225493,SW 9166,SW 9166,B=1.2 | C=1.2 | I=0.2
PASTEL,225549,8458-M,Sail Cloth - Monti H.,B=7.5 | C=9.6 | F=1.5
PASTEL,225552,TARQ Gris Tormenta,TARQ Gris Tormenta,B=23.3 | C=13.3 | I=7.7
PASTEL,225564,CI 0250,Pumpkin Spice,B=0.2 | C=3.2
PASTEL,225565,ALB 30YY83/026 S2000,ALB 30YY83/026,L=1.5 | V=0.3
PASTEL,225584,SW 7668,SW 7668,B=8.9 | C=2.8 | I=0.8
PASTEL,225602,TER 2762,TER 2762,B=1.3 | C=1 | D=4.7
PASTEL,225605,SW 7526,SW 7526,C=3.2 | L=11.8
PASTEL,225615,ALB 81YY73/041,ALB 81YY73/041,AXX=1 | D=0.2 | L=7.4
PASTEL,225617,SW 7653,SW 7653,B=3.1 | C=1 | D=0.2
PASTEL,225690,SUV V063,SUV V063,B=0.9 | C=2.7 | D=0.45
PASTEL,225715,ALB 10YR53/175 S2000,ALB 10YR53/175,F=3.9 | L=3.9 | R=5
PASTEL,225741,ALB 46YY63/147,ALB 46YY63/147,AXX=0.3 | C=7.8 | L=8.8
PASTEL,225743,ALB 79GG53/131,ALB 79GG53/131,B=4.4 | D=10.6 | L=2.1
PASTEL,225747,ALB 67YY88/044,ALB 67YY88/044,C=0.25 | L=0.1
PASTEL,225749,SW 6807 SYC,SW 6807 SYC,E=5.1 | L=1.1 | M=3.9
PASTEL,225750,SW 6807 S2000,SW 6807 S2000,E=5.1 | L=1.1 | V=2.6
PASTEL,225751,Tablita,Tablita,B=4 | C=10 | F=1 | L=10
PASTEL,225764,LAB 115,Beige Marcelo Bezlaj,C=2.2 | I=0.2 | L=9.7
PASTEL,225775,SW 7684,SW 7684,C=9.1 | L=0.9
PASTEL,225776,SW 0049,SW 0049,B=12 | C=9.6 | I=2.8
PASTEL,225791,CI 0985 S2000,Whiskers,C=0.8 | R=0.1
PASTEL,225816,SW 7100,SW 7100,I=0.3 | L=1
PASTEL,225851,TER 3322,TER 3322,B=1.25 | C=1.5 | F=0.5
PASTEL,225852,TER 2311,TER 2311,C=1
PASTEL,225860,8568-MEpOX,EPOXI GUY LOCAL ENFRENTE,C=45 | F=6 | I=10 | L=40
PASTEL,225897,CI 0789,Graden Seat,AXX=5.2 | D=0.1 | L=1.9
PASTEL,225913,Blanco Niza Q DURAESMAL,Blanco Niza Q DURAESMAL,B=2.4
PASTEL,225915,CI 0097 S2000,Odyssey Plum,B=1.3 | F=1.8 | V=2.7
PASTEL,225929,ALB 90GG74/092,ALB 90GG74/092,D=1.5 | E=1.3 | L=0.8
PASTEL,225959,ALB 49GG77/014,ALB 49GG77/014,B=1 | D=0.1
PASTEL,225969,Sitex Niveo,Sitex Niveo,B=1 | C=0.5
PASTEL,225984,8403-M3-4,8403 -M3-Perfiles 4LT -mm,AXX=3.25 | B=11.75 | C=12.5 | D=0.62 | I=1.5 | L=2
PASTEL,225988,ALB 30BG56/045,ALB 30BG56/045,B=4.2 | E=2.8 | L=5.8
PASTEL,226001,VEN Natural,VEN Natural,B=1.3 | C=8.6 | L=3.5
PASTEL,226013,CB F103,Luna Menguante,AXX=2 | B=1 | F=0.1
PASTEL,226053,ALB 85BG59/064,ALB 85BG59/064,B=6.4 | E=3.2
PASTEL,226054,TER 2993 S2000,TER 2993,B=0.5 | E=5.5 | V=3.5
PASTEL,226055,TER 2393 S2000,TER 2393,R=1 | T=12
PASTEL,226069,8459-m2,Travertine Trail - Pertuzzo - Conciencia,B=2 | C=3.5 | F=0.38
PASTEL,226094,TER 3622,TER 3622,B=1.5
PASTEL,226135,Gris Farmacity Rago,Gris Farmacity Rago,B=7.7 | C=2.1
PASTEL,226149,8561,Legato Lane,C=11.7 | F=0.8 | L=3.4
PASTEL,226163,PLA H200,PLA H200,L=2
PASTEL,226165,7476,Bay Breeze,B=0.3 | D=0.5 | E=0.1
PASTEL,226178,TER 3623,TER 3623,B=4.6 | C=0.8 | I=1.1
PASTEL,226187,SW 6413,SW 6413,B=0.5 | C=4.2 | D=0.4
PASTEL,226203,8472-M-P,8472 hidro epox pastel mod asfalto,B=137 | C=117 | SS=37
PASTEL,226216,SW 7636,SW 7636,B=0.9 | C=0.9
PASTEL,226229,ALB 93YY89/012 S2000,ALB 93YY89/012,C=0.1 | R=0.07
PASTEL,226230,TER 2411,TER 2411,C=0.5 | T=2.4
PASTEL,226257,7955-M,7955 Maccari Cremar (75%),SS=0.19 | T=5.25
PASTEL,226313,ALB 10YY83/100 S2000,ALB 10YY83/100,C=1 | R=1 | T=1.5
PASTEL,226359,ALB 30GY75/105,ALB 30GY75/105,AXX=3.7 | D=1.2 | L=2.5
PASTEL,226390,SW 9109,SW 9109,B=1.6 | C=3.2 | F=0.3
PASTEL,226415,ALB 21YY82/053,ALB 21YY82/053,C=0.2 | F=0.1 | L=0.9
PASTEL,226450,TER 3621,TER 3621,B=0.5
PASTEL,226468,POL Fondo Gris,POL Fondo Gris,B=10.6 | C=5 | I=2.6
PASTEL,226479,ALB 65YY90/062,ALB 65YY90/062,AXX=0.25 | T=0.3
PASTEL,226518,8097 S2,Chenille Spread S2000,R=16.08
PASTEL,226519,SW 9086,SW 9086,B=5.9 | C=10.3 | F=1.5
PASTEL,226530,SW 7662,SW 7662,B=6 | C=0.1
PASTEL,226532,SW 7661,SW 7661,B=3.1 | C=0.5
PASTEL,226552,SW 6058,SW 6058,B=1.9 | C=4 | I=17.1
PASTEL,226581,SW 7566,SW 7566,L=0.5
PASTEL,226582,SUV X140,SUV X140,C=4 | I=0.9 | L=2.9
PASTEL,226589,LAB 120,LAB 4 Sendra Bianchino,C=2.2 | L=9.75
PASTEL,226590,LAB 121,Lab 5 Sendra Gris tormenta,B=55.4 | C=38.3 | I=20.3
PASTEL,226632,ALB 70RR64/034 S2000,ALB 70RR64/034,B=2 | F=1 | V=0.3
PASTEL,226642,CI 0446,Sealskin Shadow,D=0.1 | L=0.8
PASTEL,226644,PLA F160,PLA F160,B=1 | C=0.75 | I=0.25
PASTEL,226645,PLA V159,PLA V159,B=8.1 | C=4
PASTEL,226664,TER 3634,TER 3634,B=9.3 | F=0.6 | L=13.4
PASTEL,226695,CB A379 S2000,Sombrero de Paja,B=1.8 | C=2.3 | R=0.6
PASTEL,226738,SW 9180,SW 9180,C=2.1 | L=2
PASTEL,226786,7482-m,7482-m cremar sat,AXX=1 | B=14.5 | C=3 | D=25 | L=7.25
PASTEL,226810,SW 6296 S2000,SW 6296,B=1.7 | F=1.8 | V=3.3
PASTEL,226814,SW 6280 S2000,SW 6280,B=0.5 | C=0.8 | V=0.5
PASTEL,226832,TER 2391,TER 2391,B=0.2 | C=3.2
PASTEL,226884,SW 7511,SW 7511,B=4.2 | C=5.8 | F=0.9
PASTEL,226906,ALB 90GG73/062,ALB 90GG73/062,D=0.5 | E=1.8 | L=2.9
PASTEL,226911,ALB 10BG83/018,ALB 10BG83/018,B=0.2 | D=0.1
PASTEL,226912,ALB 50GG83/011,ALB 50GG83/011,B=0.2 | E=0.1
PASTEL,226923,TER 1580,TER 1580,B=0.3 | C=4.1
PASTEL,226943,ALB 82RR76/111 S2000,ALB 82RR76/111,R=2 | T=0.2
PASTEL,226948,CB B167,Corcho,B=5.2 | C=11.8 | F=1.5
PASTEL,226967,SW 7641,SW 7641,B=5.4 | C=3.9 | I=1.2
PASTEL,226987,ALB 70BB 83/015 S2000,ALB 70BB 83/015,B=0.2 | E=0.2 | V=0.2
PASTEL,227033,SW 1011,SW 1011,B=1.9 | C=1.5
PASTEL,227059,CB C106 S2000,Rosa Talco,B=1.6 | F=2.5 | R=0.7
PASTEL,227215,SUV X033,SUV X033,C=0.4 | L=3.5
PASTEL,227221,SW 7551,SW 7551,AXX=0.6 | L=0.7
PASTEL,227243,8316-M,8316 Perfiles Maquina (17-1-24),B=5 | C=1.25 | D=0.5
PASTEL,227248,PLA M200,PLA M200,C=0.25 | D=0.25 | L=0.25
PASTEL,227316,SUV G068,SUV G068,B=1.8 | C=3
PASTEL,227345,SW 1172,SW 1172,C=1.4 | D=0.8 | L=2.6
PASTEL,227358,SW 7553,SW 7553,B=1.9 | C=4.8 | F=1
PASTEL,227360,SW 7562,SW 7562,C=0.5
PASTEL,227379,7857-M ORIGINAL,Honey Heaven - Maccari Obraplast,AXX=16.88 | L=1.88
PASTEL,227429,VEN Tiza,VEN Tiza,B=0.4 | C=0.7 | L=1.5
PASTEL,227474,8473-M,8473 Venfor,B=12 | C=14 | L=6 | SS=7
PASTEL,227528,SW 7632,SW 7632,L=12.1
PASTEL,227529,COL N179-2,COL N179-2,C=3.8 | L=5
PASTEL,227530,COL N180-1,COL N180-1,B=0.5 | C=0.9 | I=1.1
PASTEL,228572,ALB 22YY75/247 S2000,ALB 22YY75/247,R=0.8 | T=10
PASTEL,228573,ALB 61BG68/049 S2000,ALB 61BG68/049,B=2.2 | E=2.2 | V=0.6
PASTEL,228574,SW 6204,SW 6204,B=3 | C=2 | D=1
PASTEL,228579,SW 7104 S2000,SW 7104,AXX=0.13 | I=0.13 | R=0.09
PASTEL,228648,TER 3252,TER 3252,B=3.3 | L=7.6
PASTEL,228668,Porcelana,Porcelana Muni cremar,B=0.28 | C=0.03 | I=0.03 | L=0.06
PASTEL,228695,8331-M,8331-M Ricchezze Maquina (08/05/24),B=8 | C=4
PASTEL,229761,LAB 123,Marfil colorshop Benavidez,C=2.7 | F=0.25 | L=2.4
PASTEL,229767,8473-M-2,8473 Venfor Ajustado,B=12.5 | C=14 | F=0.5 | I=0.5 | KX=4 | L=6 | SS=7
PASTEL,229775,SW 7657,SW 7657,B=5.8 | C=1.7
PASTEL,229795,SW 6071 S2000,SW 6071 MAT,B=3.1 | C=3.3 | R=0.7
PASTEL,229796,SW 6071 SYC,SW 6071 MAT,B=3.1 | C=3.3 | SS=1.1
PASTEL,229799,SW 7051,SW 7051,B=9.1 | C=10.6 | F=0.8
PASTEL,230857,SW 9165,SW 9165,B=3.5 | C=2.5 | F=0.3
PASTEL,230860,SUV H163,SUV H163,B=20
PASTEL,230882,7850-Muy,7850-Muy Cerutti prof,AXX=18 | B=9.2 | E=0.9 | I=2 | L=7.2
PASTEL,230891,8563-M*,Righetti Prof,C=4 | F=0.45 | L=1.8
PASTEL,230892,8299-M*,Righetti Hidro Sat,B=6 | C=3 | I=3
PASTEL,230898,8523-M+,Gonzales - Testa,B=0.45 | C=4.9 | F=0.23
PASTEL,230900,8523M,Gonzales - Testa,B=0.45 | C=4.9 | F=0.23
PASTEL,230950,SW 7517,SW 7517,B=1.8 | C=3.8 | F=0.3
PASTEL,230953,7891-M,"French Sonnet - Prof x 1,2",AXX=6 | C=6 | L=3
PASTEL,231962,SW 7000 S2000,SW 7000,L=1.2 | R=0.1
PASTEL,231973,CI 0230,Harrow Gate,B=0.3 | C=1.1 | L=6.1
PASTEL,231985,TER 3602,TER 3602,B=3.9 | C=1.8
PASTEL,231988,Credicoop Interior,Credicoop Interior,B=2 | C=1 | L=5
PASTEL,231997,ALB 83YR62/211,ALB 83YR62/211,C=10 | F=2.5
PASTEL,232001,ALB 00YY65/060,ALB 00YY65/060,B=1.8 | C=1.9 | F=0.6
PASTEL,232007,SUV F101,SUV F101,B=1.6 | C=3.1 | F=0.4
PASTEL,232011,SUV H026 S2000,SUV H026,E=2.7 | L=3.9 | V=3.5
PASTEL,232015,SUV G031,SUV G031,D=1.4 | E=3.1 | L=3.6
PASTEL,232029,PAN 5665,PAN 5665 C,B=3.4 | C=10.3 | D=3.7
PASTEL,232064,SW 7757,SW 7757,AXX=0.1
PASTEL,232103,SW 6700,SW 6700,AXX=5.2 | B=0.1
PASTEL,232121,ALB 91YY88/072,ALB 91YY88/072,AXX=0.9
PASTEL,232122,ALB 00YY63/067,ALB 00YY63/067,B=1.6 | C=1.3 | I=3.5
PASTEL,232127,8259-Mu,8259 Munini Hidroepoxi,B=3 | C=0.13 | E=0.13
PASTEL,232136,7420-M,Mauro Abrate - Prof,E=0.4 | L=0.4
PASTEL,232141,8474-M,Romegialii Oscar - Frentes,B=4.5 | C=4.5 | SS=2.25
PASTEL,232180,TER 2351 S2000,TER 2351,AXX=0.13 | I=0.13 | R=0.09
PASTEL,232183,SW 7656,SW 7656,B=1.2 | E=0.1 | L=0.3
PASTEL,232205,74/325-M,ALB 10GY74/325 Windsurf Hugos,AXX=25 | D=3 | L=1
PASTEL,232222,ALB 09GY80/324,ALB 09GY80/324,AXX=22 | D=1.5
PASTEL,232227,ALB 50GY83/040,ALB 50GY83/040,B=0.5 | C=0.5 | D=0.5
PASTEL,232247,8146-M,Smidgen of Cloud - Mural guarderia - Colorplast,L=1.5 | M=6 | SS=1.5
PASTEL,232248,7113-M,Micaela Abril - Mural guarderia - Colorplast,E=0.75 | M=16.5
PASTEL,232249,7569-M,Summer Sonata - Mural Guarderia - Colorplast,AXX=4.5 | D=13.5
PASTEL,232260,SW 7103,SW 7103,T=0.5
PASTEL,232290,8530-M,Simply Tan - Rubio - Conciencia,B=0.25 | C=10.5 | I=2.25 | L=8.5
PASTEL,232292,SUV V081,SUV V081,AXX=11.5 | C=9 | L=1.9
PASTEL,232295,PAN 7529,PAN 7529,B=14.3 | C=12 | F=2.9
PASTEL,232298,8538-M,Timothy Tan - Cicca Prof,C=12.15 | I=6 | L=6.3
PASTEL,232299,ALB 67YR56/055,ALB 67YR56/055,B=4 | C=2 | I=6.2
PASTEL,232308,ALB 03RB63/122,ALB 03RB63/122,E=2.1 | L=2 | M=8
PASTEL,232309,ALB 94YY67/164,ALB 94YY67/164,C=8.4 | D=2.1 | L=3
PASTEL,232311,ALB 40YY77/267,ALB 40YY77/267,AXX=11.7 | C=11.7
PASTEL,232312,ALB 11YY68/269,ALB 11YY68/269,C=12.5 | SS=3 | T=6
PASTEL,232323,ALB 30BG64/072,ALB 30BG64/072,B=1.5 | E=3.1 | L=3
PASTEL,232353,SW 7713,SW 7713,B=6 | C=15 | F=3
PASTEL,232366,RAL 9003,RAL 9003,B=0.1
PASTEL,232372,8508-M2,Dover Tint - chica sarmiento,B=0.2 | C=1.8 | I=0.2 | L=0.4
PASTEL,232374,8274/8,Sky's the Limit mod prof,B=6.4 | E=3.2
PASTEL,232487,8275-M,Clear to See - Albe,B=3 | D=0.25 | E=2
PASTEL,232509,LAB 130,DARIA H155,B=3.1 | C=0.1 | L=12.8
PASTEL,232560,URU 21YY38/102,URU 21YY38/102,B=2.66 | C=2.66 | F=33
PASTEL,232577,SW 7005,SW 7005,B=0.3 | C=0.2
PASTEL,232587,ALB 10BB83/020,ALB 10BB83/020,B=0.5 | E=0.1
PASTEL,232593,7892-M,Pale Ivory - Lichi - Profesional,AXX=1.6 | B=0.2 | C=1.6 | L=0.5
PASTEL,232683,TER 3533,TER 3533,B=15 | C=2.5
PASTEL,232709,TER 3592,TER 3592,B=1.6
PASTEL,232722,ARLL-Ma,Amarillo Maccari - Obraplast,AXX=7.57
PASTEL,232746,PAN 7457,PAN 7457 c,D=4 | E=1 | L=4
PASTEL,232754,SW 7516,SW 7516 MAT,B=1.5 | C=2.3 | F=0.3
PASTEL,232781,ALB 70BG56/061,ALB 70BG56/061,B=5.6 | E=3 | L=0.4
PASTEL,232820,8762/2-M,8762/2 Carina Mogett Rec int,B=6 | C=6 | I=6
PASTEL,232861,COL P002-1,COL P002-1,B=1 | L=0.2
PASTEL,232866,8306-M,8306-M Wulson Profesional Frentes,B=7.4 | C=2.8 | I=1.35
PASTEL,232886,8260-M,8260-M Profesional,B=0.4
PASTEL,232901,SUV H151 S2000,SUV H151,B=3.5 | C=1.7 | V=2.2
PASTEL,232906,OW 159-M,OW 159 - Migue R.,B=0.5 | C=0.75 | L=1.25
PASTEL,232986,SW 7527,SW 7527,B=3 | C=11 | I=1.9
PASTEL,232994,8290-M,Prairie Smoke Barrios Profesional,B=13.5 | C=2.25
PASTEL,232995,SW 6596 S2000,SW 6596,C=3 | R=8
PASTEL,233004,8539-Mpro,Stilwell Beige - Duca,C=6 | I=2 | L=4
PASTEL,233025,8556-M,Whisper of White - Emple Hierromas - Prof,B=0.78 | C=1.95 | F=0.37
PASTEL,233041,SW 1005,SW 1005,B=12 | C=5.2 | I=2.4
PASTEL,233095,SW 7634 S2000,SW 7634,B=2.7 | C=3.3 | R=1
PASTEL,233253,ALB 25YY54/123,ALB 25YY54/123,B=4.4 | C=10 | F=0.9
PASTEL,233255,SW 0003,SW 0003,C=2.8 | F=1.2 | I=13.5
PASTEL,233355,PAN 5315,PAN 5315 C,AXX=0.6 | B=2.4
PASTEL,233370,Sub-Carro Verde,Sub carrocerias verde militar,B=11 | C=36 | D=16 | E=2 | L=2
PASTEL,233452,TER 3311,TER 3311,B=0.75 | C=0.75 | F=0.25
PASTEL,233512,TER 1080,TER 1080,C=0.3 | L=0.2
PASTEL,233518,ALB 93RR70/157 S2000,ALB 93RR70/157,R=5.1 | T=1.1
PASTEL,233519,ALB 28YR67/165 S2000,ALB 28YR67/165,R=5.1 | T=2.8
PASTEL,233566,SW 7631,SW 7631,B=0.5 | L=6
PASTEL,233567,SW 7628,SW 7628,B=0.3 | L=8.9
PASTEL,233585,SUV F164,SUV F164,B=1.5 | F=0.1
PASTEL,233595,ALB 16YR79/080 S2000,ALB 16YR79/080,R=1.5 | T=0.5
PASTEL,233611,SW 6259 S2000,SW 6259,B=2.5 | L=0.5 | V=0.3
PASTEL,233618,ALB 50GG69/134,ALB 50GG69/134,D=4.9 | L=2.2
PASTEL,233811,VEN Lino,VEN Lino,AXX=0.8 | L=2.9
PASTEL,233813,ALB 04BB75/027,ALB 04BB75/027,B=1.2 | E=0.2
PASTEL,233839,SUV X090,SUV X090,B=12.8 | C=4.8 | I=2.3
PASTEL,233846,CI 0651,Soft Blue,E=8.8 | KX=4.5 | L=4.7 | V=0.3
PASTEL,233873,7105 S2000,Lively Lilac,B=1.5 | V=13
PASTEL,233874,7106 S2000,Valleta Violet,B=0.75 | V=6.5
PASTEL,233875,7108 S2000,Iris Ice,R=0.13
PASTEL,233879,7113 S2000,Micaela Abril,V=13.3
PASTEL,233880,7115 S2000,Purple Peace,E=0.25 | V=2.7
PASTEL,233881,7116 S2000,Light Lavender,E=0.13
PASTEL,233884,7122 S2000,Purple Dream,B=4 | V=9.6
PASTEL,233885,7123 S2000,Iris Eyes,B=2 | V=4.8
PASTEL,233886,7124 S2000,Lilac Cottage,B=0.5 | V=1.2
PASTEL,233915,SUV X134,SUV X134,B=2 | C=2.6 | L=3
PASTEL,233917,vvvAAA,vvvAAA,B=0.5 | C=7.5 | D=2 | F=1.5 | I=6 | L=15
PASTEL,233942,CI 0750-Pro,0750 Parmi,C=9 | D=4.5 | L=8.25
PASTEL,234952,SUV G102,SUV G102,C=4.1 | I=1 | L=2.2
PASTEL,234953,83/100/C,Caracola Lichi,C=1.5 | L=0.5 | SS=0.13
PASTEL,234972,ALB 82YY85/038,ALB 82YY85/038,T=0.5
PASTEL,234979,CB Z076,Pluma de Ganzo,B=1 | C=0.75 | I=0.25
PASTEL,234980,ALB 47YY86/047,ALB 47YY86/047,L=0.5
PASTEL,235013,COL N186-1,COL N186-1,B=3.7
PASTEL,235017,SUV V168,SUV V168,B=12.3 | C=3.2 | F=1.1
PASTEL,235048,ALB 12YR45/079 S2000,ALB 12YR45/079,B=8.1 | F=4.2 | V=0.6
PASTEL,235069,ALB 14YY88/041 S2000,ALB 14YY88/041,R=0.3 | T=0.3
PASTEL,235072,CB A154,Cuna,B=1 | C=0.4 | I=0.2
PASTEL,235134,ALB 17YR60/073 S2000,ALB 17YR60/073,B=2 | F=1.8 | V=1.2
PASTEL,235141,ALB 45YY82/098,ALB 45YY82/098,C=2.6 | L=0.5
PASTEL,235270,Casadeco Petreo Piedra Paris,Casadeco Petreo Piedra Paris,C=2 | L=24
PASTEL,235277,TER 2032 S2000,TER 2032,L=6.2 | T=1.2 | V=11.5
PASTEL,235278,CB V041,Mar de Maragogi,C=1.5 | D=16.3
PASTEL,235318,SW 9173,SW 9173,C=1.9 | L=23.6
PASTEL,235393,ALB 30BB54/072 S2000,ALB 30BB54/072,B=4.9 | E=2.5 | V=3.3
PASTEL,235428,ALB 30RR61/195 S2000,ALB 30RR61/195,B=0.4 | R=8.9 | V=5
PASTEL,235429,ALB 89YY80/039,ALB 89YY80/039,AXX=1 | B=0.5
PASTEL,235461,Quimtex J159,Quimtex J159,B=7.5 | L=4.5
PASTEL,235490,8314-SUM,Wintry Sky - SUM Muni,B=16.2 | C=4.05 | D=1.35
PASTEL,235567,ALB 16YY76/189 S2000,ALB 16YY76/189,C=2.5 | R=1 | T=2.6
PASTEL,235580,Quimtex G161,Quimtex G161,B=3.6 | C=2.8
PASTEL,235596,ALB 83YY89/055,ALB 83YY89/055,AXX=0.2 | C=0.4
PASTEL,235597,ALB 53YY89/081,ALB 53YY89/081,C=1.1
PASTEL,235598,8498-M,Bleached Burl - Enrrique Fernandez - Fr,B=2.4 | C=5 | L=20
PASTEL,235612,SW 7716,SW 7716,C=8.8 | I=1.1 | L=5.6
PASTEL,235667,SW 7558,SW 7558,C=1.4 | L=1.7
PASTEL,235715,8457,Bamboo Beach,B=6.4 | C=13.8 | F=1.4
PASTEL,235764,SW 9110,SW 9110,B=3.2 | C=7.5 | F=0.8
PASTEL,235813,PLA V167 S2000,PLA V167,B=1.5 | L=4.6 | V=1.5
PASTEL,235821,SUV S157,SUV S157,B=6 | C=1.5 | I=1.2
PASTEL,235835,ALB 23BG51/212,ALB 23BG51/212,D=7.5 | E=13.1 | L=2.2
PASTEL,235853,8252-A,Billowing Clouds - Ariel Oficina,B=2.5 | L=0.5
PASTEL,235969,8507-M,Barely Dawn - Vir Roti - Prof,B=0.45 | C=4.5 | L=0.9
PASTEL,235980,CI 0231 ORIGINAL,Desert Mirage,B=0.5 | C=3 | L=26
PASTEL,236105,TER 3003 S2000,TER 3003,E=12 | L=8 | V=8.16
PASTEL,236106,TER 3573 S2000,TER 3573,B=4.5 | E=5 | V=1.02
PASTEL,236160,SW 7567,SW 7567,AXX=1.7 | L=11.6
PASTEL,236248,ALB 26YY71/098,ALB 26YY71/098,B=1 | C=2.5 | F=0.4
PASTEL,236258,SW 7658,SW 7658,B=8.7 | C=2.1 | F=0.2
PASTEL,236264,ALB 90YR76/086,ALB 90YR76/086,C=1 | F=0.5 | L=0.1
PASTEL,236294,8530-P,Simply Tan - Pascual,C=10.5 | I=1.75 | L=7
PASTEL,236319,8250 S2 y,October Sky S2000,B=15 | L=3 | V=2.04
PASTEL,236360,HER-100,Blanco,KX=15
PASTEL,236455,SW 6469,SW 6469,AXX=1.8 | B=1 | D=1
PASTEL,236460,CI 0025,Prismatic Pearl,B=0.5 | C=0.8
PASTEL,236461,CI 0024,Just About White,B=0.7 | C=0.7
PASTEL,236537,77/042-m,beige palido señora pablo,B=1.5 | C=2.5 | F=0.25
PASTEL,236562,7865-M,R and S - Prof chicos munini,AXX=10.5
PASTEL,236629,Quimtex F113,Quimtex F113,C=0.75 | I=0.38
PASTEL,236637,7786/7794-M,Colorplast,B=3 | C=12 | D=2 | L=1
PASTEL,237588,ALB 30RR54/145,ALB 30RR54/145,I=3 | M=23.5 | SS=3
PASTEL,237592,ALB 90BB83/020 S2000,ALB 90BB83/020,E=0.5 | L=1.5 | V=1.36
PASTEL,240029,ALB 82GY75/111,ALB 82GY75/111,B=0.6 | C=2.4 | D=3
PASTEL,240030,ALB 83YY80/186,ALB 83YY80/186,AXX=6 | C=1.5 | D=0.5
PASTEL,240061,SW 6183,SW 6183,B=2.5 | C=2.5 | D=0.4
PASTEL,240075,COL P003-1,COL P003-1,B=0.8 | C=0.7
PASTEL,240089,CI 0097 SYC,Odyssey Plum,B=1.3 | F=1.8 | M=4
PASTEL,240135,8530-M-,8530 Mirian Basso Micucci,C=10.5 | I=2.5 | L=9
PASTEL,240143,8434-M,Elba Prof Int /9,B=10.8 | C=8.1 | I=2.7
PASTEL,240182,TER 2004 S2000,TER 2004,L=0.2 | R=1.5 | V=14.7
PASTEL,240236,CI 0425,Pale Green Tea,C=1.6 | D=0.6 | L=3.6
PASTEL,240238,ALB 52YY83/223,ALB 52YY83/223,AXX=6 | T=3.1
PASTEL,240297,NCS 2502 G,NCS 2502 G,B=13.5 | C=2.3
PASTEL,240313,SUV G018 S2000,SUV G018,E=3 | L=1.5 | V=1.02
PASTEL,240382,8530-Petro,Pisos y paredes Petrolati,C=9 | I=3 | L=24
PASTEL,240399,SW 9045,SW 9045,D=18 | E=4.5 | L=0.5
PASTEL,240464,LAB 134,Marfil Tomas,L=16
PASTEL,240487,ALB 90YR74/057,ALB 90YR74/057,B=0.4 | F=0.3 | L=1.1
PASTEL,240519,CB A201,Casamiento,B=0.3 | T=0.4 | V=0.5
PASTEL,240520,CB A225 S2000,Bufanda de Seda,B=0.9 | R=1.9 | V=1.1
PASTEL,240521,CB A257,Frape de Maracuya,C=1.2 | F=0.9
PASTEL,240530,SW 7531,SW 7531,B=1.6 | C=3.8 | F=0.1
PASTEL,240548,SUV F168,SUV F168,B=0.4 | L=4
PASTEL,240581,CB B201 S2000,Vestido de novia,C=0.3 | E=0.3 | V=0.9
PASTEL,240583,CB B225 S2000,Danza Conmigo,B=2.4 | R=10.6 | V=2.9
PASTEL,240584,CB H130 S2000,Almendra en flor,C=6.2 | R=3.5
PASTEL,240598,CB C201,Velo de novia,C=0.5 | L=0.6 | V=0.7
PASTEL,240609,SUV X101,SUV X101,B=1.6 | E=0.3
PASTEL,240610,SUV V117,SUV V117,C=10 | I=10.1
PASTEL,240612,SUV G115,SUV G115,C=12 | I=7
PASTEL,240642,CB B206,Agua Pura,AXX=0.5 | B=0.9
PASTEL,240649,TER Gris Hielo,TER Gris Hielo,B=3 | D=1 | L=5
PASTEL,240720,CB A318,Agua Viva,C=0.45 | D=2 | L=0.9
PASTEL,240741,SW 7671,SW 7671,B=2.7 | C=1.6 | I=0.9
PASTEL,240755,SUV G108,SUV G108,B=0.8 | C=0.8 | F=0.1
PASTEL,240766,RAL 9018,RAL 9018,AXX=5.1 | B=6.7 | D=1.4
PASTEL,240769,ALB 50BB83/020 S2000,ALB 50BB83/020,B=0.1 | E=0.2 | V=0.6
PASTEL,240815,NCS S 0502-Y,NCS S 0502-Y,AXX=1
PASTEL,240833,ALB 56YY87/037,ALB 56YY87/037,C=0.5 | L=3.5
PASTEL,240834,PAN 649,PAN 649,E=2 | F=0.5 | L=0.5
PASTEL,240861,8466-Salva,Star Light - Salva frentes (=material),B=9 | C=11 | F=1.2
PASTEL,240892,TER 3514,TER 3514,B=10.5 | C=10.5 | D=2.5
PASTEL,240938,TER 2951 S2000,TER 2951,E=0.63 | V=0.17
PASTEL,240939,TER 2331 S2000,TER 2331,R=0.34 | T=1
PASTEL,240942,TER 3454,TER 3454,B=3.5 | C=13.8 | D=0.6
