COD,ARTIC,PR_CON_IVA,usa_tinto,tipo_tinto,base_tinto,base_fisica_tinto,factor_envase_tinto,ajuste_formula_tinto,factor_tinto,litros_reales,kilos_reales,unidad_detectada,confianza_tinto,regla_tinto,observacion_tinto
84711033,RECUPLAST TECHOS BLANCO 1 KG,14500.33,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
84714023,RECUPLAST TECHOS TEJA 1 KG,18685.98,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
84715713,RECUPLAST TECHOS VERDE INGLES 1.20 KG,18685.98,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
84717013,RECUPLAST TECHOS NEGRO 1 KG,18685.98,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
84717213,RECUPLAST TECHOS GRIS 1 KG,18685.98,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50160062,"MIPA WBC HARTER - CAT 0,5 LTS",18807.34,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
601625,TAPAS CIERRE ROSCA WBC x UNIDAD,18850.80,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099303,MM930 W BASE VIOLET 1 LTS,19227.08,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099443,MM944 WBASE PURPLE RED 1 LTS,19298.18,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099813,MM913C WBASE METALLIC COARSE 1 LTS,19366.91,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404604,PASTINA EN POLVO BLANCA 5 KG,19367.62,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404614,PASTINA EN POLVO HUESO 5 KG,19367.62,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404624,PASTINA EN POLVO BEIGE 5 KG,19367.62,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404634,PASTINA EN POLVO HABANO 5 KG,19367.62,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404644,PASTINA EN POLVO GRIS 5 KG,19367.62,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404654,PASTINA EN POLVO NEGRO 5 KG,19367.62,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
81015083,CASASECA MEMBRANA PU GRIS 1 KGS,19483.01,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099782,MM978 WBASE WHITE VF 1/2 LTS,19497.67,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099013,MM901 WBASE TR WHITE 1 LTS,20182.87,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099893,MM989 W BASE METALLIC COARSE 1 LTS,20219.23,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34927203,TRIMAS PRIMER PU 2K 5:1 750CC,20332.79,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099833,MM913VF WBASE MET VERY FINE 1 LTS,20357.45,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099533,MM953 WBASE MICA WHITE 1 LTS,20489.92,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34290013,TRIMAS CLEAR PU 2K 5:1 750CC,20668.35,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
82923015,"IMPRIMACION ACUOSA 3,60 LTS",20701.55,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34927012,TRIMAS PRIMER 2K MULTISUPERFICIE 400 ML,21060.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
55095603,DE BEER BEROBASE PEARL RED (560) 1 LTS,21137.31,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099712,MM971 WBASE XIRALL WHITE 1/2 LTS,21596.07,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43501792,MTN HC2 RV-4006 PURPURA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43501802,MTN HC2 RV-14 AZUL PLANETA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43501812,MTN HC2 RV-212 ROJO AKARI 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43501822,MTN HC2 RV-231 AZUL COUSTEAU 400ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502392,MTN HC2 RV-215 VIOLETA PROFETA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502402,MTN HC2 RV-35 MARRON CHOCOLATE 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502412,MTN HC2 RV-4007 CEREZA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502422,MTN HC2 RV-5 VERDE LUTECIA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502432,MTN HC2 RV-258 ROSA MANGA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502442,MTN HC2 RV-259 FLAMINGO 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502462,MTN HC2 RV-251 VERDE BOSQUE 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502472,MTN HC2 RV-220 VERDE UFO 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502482,MTN HC2 RV-219 VERDE PARIS 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502492,MTN HC2 RV-217 AZUL AVATAR 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502502,MTN HC2 RV-229 AZUL ANDROMEDA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502512,MTN HC2 RV-242 ROJO SOVIET 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502522,MTN HC2 RV-210 PROMETHEUS 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502532,MTN HC2 RV-234 AZUL INDIGO 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502542,MTN HC2 RV-206 AMARILLO ATACAMA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502552,MTN HC2 RV-263 GRIS SPUTNIK 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502562,MTN HC2 RV-7016 GRIS ANTRACITA 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502572,MTN HC2 RV-75 AZUL NOSTROMO 400 ML,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502842,MTN HC2 BLANCO SATINADO 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502852,MTN HC2 NEGRO SATINADO 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503012,MTN HC2 RV-221 VERDE PERSEFONE 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503022,MTN HC2 RV-11 AMARILLO GANGES 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503032,MTN HC2 RV-226 VIOLETA TUBE 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503042,MTN HC2 RV-232 AZUL GLACIAR 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503052,MTN HC2 RV-230 AZUL LEVIATAN 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503062,MTN HC2 RV-227 AZUL WAIMEA 400CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503082,MTN HC2 RV-18 ROJO OXIDO 400 CC,21773.93,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099613,MM961 WBASE MICA BLUE 1 LTS,22070.88,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502232,MTN 94 RV-108 NARANA FENIX  400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502242,MTN 94 RV-142 VERDE GEMINIS 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502252,MTN 94 RV-136 MARRON INCA 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502262,MTN 94 RV-98 MARRON FRIJOL 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502272,MTN 94 RV-119 GRIS LONDRES 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502282,MTN 94 RV-116 ROJO SANGRE 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502292,MTN 94 RV-115 TUTTI FRUTTI 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502302,MTN 94 RV-183  VERDE BERILO 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502312,MTN 94 RV-167 ROJO RIOJA 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502322,MTN 94 RV-272 VERDE MENTA 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502332,MTN 94 R-1017 MELOCOTON 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502342,MTN 94 RV-207 MANGO 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502352,MTN 94 RV-173 ULTRAVIOLETA 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502362,MTN 94 RV-27 VIOLETA VAMPIRO 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502372,MTN 94 RV-152 AZUL EUROPA 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502382,MTN 94 RV-163 AZUL POSEIDON 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502922,MTN 94 R-275 VIOLETA RAVAL 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502932,MTN 94 R-317 AZUL PORTO 400 CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502942,MTN 94 R-280 VERDE HULK 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502952,MTN 94 R-281 VERDE LASER 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502962,9MTN 94 R-302 GRIS KOALA 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502972,MTN 94 R-304 GRIS BALBOA 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502992,MTN 94 PLATA JOYA 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503002,MTN 94 ORO MARCO 400CC,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43504352,MTN RV-255 AZUL PATAGONIA 400 ML,22261.71,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
37901113,MIPA BARNIZ 2K MS CLARLACK C210 1 LTS,22282.91,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130102,"MIPA WBC X010 KRISTALLGOLD 0,5 LT",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130162,"MIPA WBC X016 KRISTALLECHTGOLD 0,5 LTS",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130302,"MIPA WBC X030 KRISTALLROT 0,5 LT",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130502,"MIPA WBC X050 KIRSTALLBLAU 0,5 LT",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130602,"MIPA WBC X060 KRISTALLGR N 0,5 LT",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130802,"MIPA WBC X080 KRISTALLKUPFER 0,5 LT",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50130902,"MIPA WBC X090 KRISTALLWEIB 0,5 LT",22337.29,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34830052,MIPA 2K-HARTER H 10 KURZ 250 ML,22532.27,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50170033,MIPA WBC BEISPRITZLACK - DIFUM 1 LTS,22546.99,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
85714013,RECUPLAST PERDURA TECHOS TEJA 1 LTS,22619.86,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
20400003,CATALIZADOR P/LACA UREICA 'B' 1 LT,22619.97,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502022,MTN INDUSTRIAL PLATA GALVANIZADA 400 ML,22879.66,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
93800003,DILUYENTE PLATINO TRIMAS REFINISH 1LT,22883.02,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
98000003,DILUYENTE P/WASH PRIMER VINILICO  1 LTS,23021.97,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
20210011,TRIMAS ADHERENTE P/PLASTICOS 440 CM3,23033.80,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
85510993,RECUPLAST PERDURA P/FRENTES PASTEL 1 LTS,23599.57,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43501942,MTN INDUSTRIAL BARNIZ BRILLANTE 400 ML,23720.97,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43501952,MTN INDUSTRIAL BARNIZ MATE 400 ML,23720.97,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43503072,MTN INDUSTRIAL BARNIZ SATINADO 400 ML,23721.00,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502982,SPECIALTY MTN FLUOR VIOLETA 400CC,24357.87,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
81019203,CB PROTECTOR HORMIGON S/ PELICULA 1 LTS,24535.24,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
15411023,PRIMER UNIVERSAL 2001 BLANCO 0.9 LTS,24978.94,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
15417173,PRIMER UNIVERSAL 2001 GRIS 0.9 LTS,24978.94,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
85021324,POLACRIN MEMBRANA ALUMINIZADA 4 KGS,25547.54,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34830083,MIPA 2K-MS HARTER MS NORMAL 1 LTS,25718.26,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
31517233,PISOS PU CEMENTO GRIS RAL 7046  2 KG,25891.07,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34800044,"DE BEER 47-30 HARDENER VERY FAST 2,5 LT",22233.74,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60103557,SP 24 SELLADOR SUP.PISOS HORMIGON 20KG,26162.54,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099773,MM977 WBASE ADD 1 LTS,26225.48,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60404407,GROUT 25 KGS,26245.57,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
84010187,OBRAPLAST FIJADOR SELLADOR 20 LTS,26438.50,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
82930055,INFILTRACION 5 KGS,26527.16,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
605225,CAMISA COLORSHOP OXFORD,26839.75,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
46390963,SINTESPRAY BASE CLEAR 0.870 LTS,26877.06,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099263,MM926 W BASE PURPLE RED 1 LTS,27814.75,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
82930193,FIJADOR PARA PIEDRAS 1 LTS,27830.00,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099863,MM986 W BASE METALLIC BRIGHT 1 LTS,27855.36,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
83221037,OBRAPLAST MASILLA PLACAS DE YESO 32 KG,27265.05,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
590949,PN 690 KIT MOTO,28984.95,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099873,MM987 W BASE METALLIC BRIGHT NF 1 LTS,29411.69,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
82930514,ADHESIVO PASTA 7 KGS,29559.74,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099043,MM904 W BASE MAROON 1 LTS,29644.30,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
83121167,OBRAPLAST ENDUIDO INT/EXT 20 LTS,28952.25,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099972,MM997 W BASE XIRALLIC RED 1/2 LTS,29876.34,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34894423,DE BEER BEROMIX 2042 LDFR YELLOW 1 LTS,30280.14,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
82930185,LIMPIADOR MULTIFUNCION 5 LTS,30463.92,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502062,MTN INDUSTRIAL LLANTAS DE ALUMINIO 400 ML,30496.79,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
82930007,HIDROFUGO 20 KGS,30545.40,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
50099982,MM 998 W BASE XIRALLIC BLUE 1/2 LTS,30859.79,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
40301163,BRIK-CEN PM-30 PEGA Y SELLA NEGRO 280,31307.20,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
81711227,LATEX PROXECTO INTERIOR 20 LTS,31325.45,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502092,MTN INDUSTRIAL PLATA CROMADA 400 ML,31354.35,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502782,MTN INDUSTRIAL ORO CROMADO 400 CC,31354.35,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
43502792,MTN INDUSTRIAL COBRE CROMADO 400 CC,31354.35,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
37901133,MIPA 2K EXPRESS CLARLACK CX11 1 LTS,32159.15,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
34894814,DE BEER BEROMIX 2081 MET COARSE 3.5 LTS,32225.75,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
60103534,HIDROFUGO EN POLVO 4 KGS,32302.86,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
600306,BOLSA DE PAPEL ECOLOGICA COLORSHOP X 50,32616.64,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
81421044,KING EXTERIOR 4 LTS,25215.73,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
592130,RODILLO RECUPLAST 23 CM X 36 UN,32978.43,NO,,,,,,,,,,,AGREGADO_DESDE_YOPPEN,Producto agregado automáticamente desde lista Yoppen 22-5-26.
